season,week,game_id,team,opp,is_home,off_plays,off_epa,off_pass_plays,off_pass_epa,off_rush_plays,off_rush_epa,off_success,off_plays_gt,off_epa_gt
2021,15,2021_15_ARI_DET,ARI,DET,0,73,-15.1934,53,-13.7378,20,-1.4555,30,33,-15.5124
2021,15,2021_15_ARI_DET,DET,ARI,1,62,3.0714,28,13.5376,34,-10.4662,28,42,6.9092
2021,15,2021_15_ATL_SF,ATL,SF,0,58,-13.4916,35,-6.9207,23,-6.5709,19,39,-6.804
2021,15,2021_15_ATL_SF,SF,ATL,1,56,16.1348,24,11.6132,32,4.5215,28,40,17.2765
2021,15,2021_15_CAR_BUF,BUF,CAR,1,63,7.1777,38,6.8908,25,0.287,29,50,5.6589
2021,15,2021_15_CAR_BUF,CAR,BUF,0,73,-14.1689,43,-15.1644,30,0.9955,28,64,-19.3824
2021,15,2021_15_CIN_DEN,CIN,DEN,0,51,-1.749,26,-5.724,25,3.975,18,51,-1.749
2021,15,2021_15_CIN_DEN,DEN,CIN,1,71,-11.2818,37,-8.0967,34,-3.1851,30,69,-8.938
2021,15,2021_15_DAL_NYG,DAL,NYG,0,68,2.0121,40,0.3544,28,1.6577,32,55,8.9864
2021,15,2021_15_DAL_NYG,NYG,DAL,1,61,-19.1397,37,-15.0392,24,-4.1005,22,41,-16.642
2021,15,2021_15_GB_BAL,BAL,GB,1,67,13.9695,42,3.8481,25,10.1214,33,66,10.8371
2021,15,2021_15_GB_BAL,GB,BAL,0,57,20.3905,34,19.1742,23,1.2163,34,54,22.9499
2021,15,2021_15_HOU_JAX,HOU,JAX,0,57,-1.0251,31,3.5035,26,-4.5286,20,57,-1.0251
2021,15,2021_15_HOU_JAX,JAX,HOU,1,65,-4.9414,40,-5.0838,25,0.1423,25,55,-4.5287
2021,15,2021_15_KC_LAC,KC,LAC,0,67,11.2027,48,9.3329,19,1.8698,32,67,11.2027
2021,15,2021_15_KC_LAC,LAC,KC,1,78,-1.2798,39,-4.2141,39,2.9343,37,78,-1.2798
2021,15,2021_15_LV_CLE,CLE,LV,1,53,-1.0614,29,2.303,24,-3.3644,18,53,-1.0614
2021,15,2021_15_LV_CLE,LV,CLE,0,64,-0.5746,39,-1.0271,25,0.4525,33,64,-0.5746
2021,15,2021_15_MIN_CHI,CHI,MIN,1,69,-11.2124,41,-2.8718,28,-8.3406,31,55,-14.9678
2021,15,2021_15_MIN_CHI,MIN,CHI,0,60,-5.7131,27,-6.6404,33,0.9273,21,47,-0.0499
2021,15,2021_15_NE_IND,IND,NE,1,50,0.137,13,-7.869,37,8.006,21,31,12.8751
2021,15,2021_15_NE_IND,NE,IND,0,65,-5.3062,46,-0.7569,19,-4.5493,28,43,-7.7929
2021,15,2021_15_NO_TB,NO,TB,0,60,-17.2793,29,-3.7011,31,-13.5782,20,52,-11.1232
2021,15,2021_15_NO_TB,TB,NO,1,73,-21.9968,52,-16.3912,21,-5.6055,26,67,-20.7154
2021,15,2021_15_NYJ_MIA,MIA,NYJ,1,67,-1.7351,28,-1.7591,39,0.024,32,64,-0.2713
2021,15,2021_15_NYJ_MIA,NYJ,MIA,0,54,-9.3206,30,-12.3808,24,3.0602,21,53,-7.7583
2021,15,2021_15_SEA_LA,LA,SEA,1,59,-4.8974,33,-2.4433,26,-2.4541,22,55,-4.3023
2021,15,2021_15_SEA_LA,SEA,LA,0,53,-12.0095,34,-11.6127,19,-0.3968,21,47,-10.8837
2021,15,2021_15_TEN_PIT,PIT,TEN,1,44,-10.6549,28,-7.6499,16,-3.0051,16,44,-10.6549
2021,15,2021_15_TEN_PIT,TEN,PIT,0,78,-15.8749,36,-16.0878,42,0.2129,35,78,-15.8749
2021,15,2021_15_WAS_PHI,PHI,WAS,1,70,8.592,29,6.0129,41,2.5791,36,63,10.7513
2021,15,2021_15_WAS_PHI,WAS,PHI,0,54,-7.0086,33,-2.7504,21,-4.2582,20,52,-4.4694
2021,16,2021_16_BAL_CIN,BAL,CIN,0,57,5.6202,41,14.3012,16,-8.681,27,42,7.5034
2021,16,2021_16_BAL_CIN,CIN,BAL,1,69,34.4404,49,32.4623,20,1.978,34,38,24.7844
2021,16,2021_16_BUF_NE,BUF,NE,0,74,22.9288,48,20.626,26,2.3028,40,74,22.9288
2021,16,2021_16_BUF_NE,NE,BUF,1,60,5.5605,33,-3.097,27,8.6575,27,51,6.3228
2021,16,2021_16_CHI_SEA,CHI,SEA,0,69,5.0861,40,5.5392,29,-0.4531,31,69,5.0861
2021,16,2021_16_CHI_SEA,SEA,CHI,1,53,8.1833,29,1.8351,24,6.3482,21,53,8.1833
2021,16,2021_16_CLE_GB,CLE,GB,0,66,10.0636,42,-1.8508,24,11.9144,36,66,10.0636
2021,16,2021_16_CLE_GB,GB,CLE,1,57,9.2714,34,5.7199,23,3.5516,28,55,9.1272
2021,16,2021_16_DEN_LV,DEN,LV,0,40,-10.148,24,-2.2669,16,-7.8812,11,40,-10.148
2021,16,2021_16_DEN_LV,LV,DEN,1,63,-5.8021,27,-5.208,36,-0.5941,31,63,-5.8021
2021,16,2021_16_DET_ATL,ATL,DET,1,44,3.6777,27,5.6602,17,-1.9825,19,44,3.6777
2021,16,2021_16_DET_ATL,DET,ATL,0,68,5.7977,35,4.96,33,0.8377,29,68,5.7977
2021,16,2021_16_IND_ARI,ARI,IND,1,64,3.7998,43,-3.7674,21,7.5672,30,64,3.7998
2021,16,2021_16_IND_ARI,IND,ARI,0,62,4.4431,30,8.9608,32,-4.5177,22,60,6.2067
2021,16,2021_16_JAX_NYJ,JAX,NYJ,0,71,6.4938,40,4.1086,31,2.3851,37,71,6.4938
2021,16,2021_16_JAX_NYJ,NYJ,JAX,1,59,8.5591,23,-0.7609,36,9.32,29,58,8.4036
2021,16,2021_16_LAC_HOU,HOU,LAC,1,63,19.8014,28,16.0254,35,3.776,28,63,19.8014
2021,16,2021_16_LAC_HOU,LAC,HOU,0,60,2.9852,38,9.0695,22,-6.0843,35,48,6.0556
2021,16,2021_16_LA_MIN,LA,MIN,0,69,-2.9104,37,-9.7717,32,6.8613,32,65,0.1297
2021,16,2021_16_LA_MIN,MIN,LA,1,62,-3.7924,40,3.1155,22,-6.9078,24,55,-6.5597
2021,16,2021_16_MIA_NO,MIA,NO,0,59,-6.3575,29,3.1585,30,-9.516,22,47,-1.1501
2021,16,2021_16_MIA_NO,NO,MIA,1,51,-34.5882,28,-29.7298,23,-4.8584,12,36,-29.7113
2021,16,2021_16_NYG_PHI,NYG,PHI,0,73,-26.2572,46,-20.1042,27,-6.153,24,43,-22.6215
2021,16,2021_16_NYG_PHI,PHI,NYG,1,60,1.3465,30,1.3048,30,0.0416,24,43,-0.8007
2021,16,2021_16_PIT_KC,KC,PIT,1,67,15.1636,32,15.893,35,-0.7294,33,30,10.0894
2021,16,2021_16_PIT_KC,PIT,KC,0,69,-19.3035,44,-17.703,25,-1.6004,29,19,-5.803
2021,16,2021_16_SF_TEN,SF,TEN,0,58,4.4685,37,3.3738,21,1.0947,26,58,4.4685
2021,16,2021_16_SF_TEN,TEN,SF,1,58,3.3268,34,7.0151,24,-3.6883,22,58,3.3268
2021,16,2021_16_TB_CAR,CAR,TB,1,67,-22.2454,52,-21.2192,15,-1.0261,19,34,-10.6737
2021,16,2021_16_TB_CAR,TB,CAR,0,63,11.5338,32,8.9417,31,2.5921,26,42,10.3384
2021,16,2021_16_WAS_DAL,DAL,WAS,1,72,24.6895,45,24.9426,27,-0.2531,36,31,13.7199
2021,16,2021_16_WAS_DAL,WAS,DAL,0,56,-18.9669,37,-18.0075,19,-0.9594,17,19,-10.0509
2021,17,2021_17_ARI_DAL,ARI,DAL,0,70,11.3775,41,13.153,29,-1.7755,32,68,12.7141
2021,17,2021_17_ARI_DAL,DAL,ARI,1,58,5.0085,41,14.9021,17,-9.8936,29,58,5.0085
2021,17,2021_17_ATL_BUF,ATL,BUF,0,50,-10.732,28,-9.7119,22,-1.02,22,44,-9.0439
2021,17,2021_17_ATL_BUF,BUF,ATL,1,69,5.9983,28,-7.6329,41,13.6312,34,62,6.3636
2021,17,2021_17_CAR_NO,CAR,NO,0,59,-17.874,33,-16.2197,26,-1.6543,20,58,-13.7884
2021,17,2021_17_CAR_NO,NO,CAR,1,54,-7.2222,28,1.056,26,-8.2782,19,53,-5.8446
2021,17,2021_17_CLE_PIT,CLE,PIT,0,67,-16.3195,47,-15.7458,20,-0.5738,19,47,-15.4034
2021,17,2021_17_CLE_PIT,PIT,CLE,1,78,-7.1517,48,-17.4631,30,10.3114,25,72,-10.1374
2021,17,2021_17_DEN_LAC,DEN,LAC,0,56,-7.6251,29,-2.9456,27,-4.6795,26,43,-8.8305
2021,17,2021_17_DEN_LAC,LAC,DEN,1,64,9.264,31,14.8816,33,-5.6176,32,46,5.7704
2021,17,2021_17_DET_SEA,DET,SEA,0,60,1.9378,38,7.3972,22,-5.4594,26,24,-3.9002
2021,17,2021_17_DET_SEA,SEA,DET,1,69,28.346,30,15.2365,39,13.1094,40,41,17.7182
2021,17,2021_17_HOU_SF,HOU,SF,0,62,-18.8826,35,-16.0367,27,-2.8459,24,52,-14.5544
2021,17,2021_17_HOU_SF,SF,HOU,1,61,1.927,24,8.458,37,-6.531,26,49,-1.5053
2021,17,2021_17_JAX_NE,JAX,NE,0,46,-11.4925,29,-12.0752,17,0.5827,18,21,-7.2255
2021,17,2021_17_JAX_NE,NE,JAX,1,70,29.4348,34,22.2872,36,7.1476,46,27,14.8969
2021,17,2021_17_KC_CIN,CIN,KC,1,61,21.5306,43,23.9092,18,-2.3786,29,61,21.5306
2021,17,2021_17_KC_CIN,KC,CIN,0,58,21.2045,35,11.3428,23,9.8617,34,58,21.2045
2021,17,2021_17_LA_BAL,BAL,LA,1,67,-2.325,35,-3.8686,32,1.5436,30,67,-2.325
2021,17,2021_17_LA_BAL,LA,BAL,0,56,5.0843,37,6.035,19,-0.9507,29,56,5.0843
2021,17,2021_17_LV_IND,IND,LV,1,54,-0.9692,28,-5.4027,26,4.4335,22,54,-0.9692
2021,17,2021_17_LV_IND,LV,IND,0,61,4.6267,34,5.0962,27,-0.4695,29,61,4.6267
2021,17,2021_17_MIA_TEN,MIA,TEN,0,59,-21.0957,43,-15.6799,16,-5.4159,16,43,-9.7724
2021,17,2021_17_MIA_TEN,TEN,MIA,1,59,3.6815,19,1.5084,40,2.1731,21,39,-0.7541
2021,17,2021_17_MIN_GB,GB,MIN,1,73,16.9383,42,9.8618,31,7.0766,42,37,8.6664
2021,17,2021_17_MIN_GB,MIN,GB,0,52,-14.5715,41,-12.6691,11,-1.9024,16,25,-14.9452
2021,17,2021_17_NYG_CHI,CHI,NYG,1,64,-10.7102,37,-8.1562,27,-2.554,22,29,2.0552
2021,17,2021_17_NYG_CHI,NYG,CHI,0,55,-37.4056,15,-35.5648,40,-1.8408,20,27,-17.9771
2021,17,2021_17_PHI_WAS,PHI,WAS,0,60,9.6644,27,7.5494,33,2.115,29,60,9.6644
2021,17,2021_17_PHI_WAS,WAS,PHI,1,60,-1.5206,38,-4.4684,22,2.9478,30,60,-1.5206
2021,17,2021_17_TB_NYJ,NYJ,TB,1,60,7.9953,34,8.2923,26,-0.297,26,60,7.9953
2021,17,2021_17_TB_NYJ,TB,NYJ,0,72,18.0451,50,22.1786,22,-4.1336,37,72,18.0451
2021,18,2021_18_CAR_TB,CAR,TB,0,70,-13.7395,45,-6.776,25,-6.9636,28,58,4.0167
2021,18,2021_18_CAR_TB,TB,CAR,1,59,17.4812,40,15.6723,19,1.8089,28,50,16.9399
2021,18,2021_18_CHI_MIN,CHI,MIN,0,81,-22.3244,56,-21.1001,25,-1.2243,34,72,-15.1997
2021,18,2021_18_CHI_MIN,MIN,CHI,1,46,4.7087,25,8.1216,21,-3.4129,19,42,7.2057
2021,18,2021_18_CIN_CLE,CIN,CLE,0,52,-9.4941,34,-11.2609,18,1.7668,15,48,-17.6157
2021,18,2021_18_CIN_CLE,CLE,CIN,1,65,-0.5184,25,-4.7812,40,4.2628,34,64,-0.9846
2021,18,2021_18_DAL_PHI,DAL,PHI,0,58,37.4263,29,25.9789,29,11.4474,35,50,30.0029
2021,18,2021_18_DAL_PHI,PHI,DAL,1,70,6.9192,38,1.8041,32,5.1151,29,51,10.3314
2021,18,2021_18_GB_DET,DET,GB,1,58,10.4426,33,12.7226,25,-2.28,28,55,10.9732
2021,18,2021_18_GB_DET,GB,DET,0,67,1.3283,40,-3.2647,27,4.593,36,65,1.0535
2021,18,2021_18_IND_JAX,IND,JAX,0,54,-15.8584,36,-10.9028,18,-4.9555,22,30,-14.9671
2021,18,2021_18_IND_JAX,JAX,IND,1,61,5.7293,33,8.1125,28,-2.3832,27,43,3.1879
2021,18,2021_18_KC_DEN,DEN,KC,1,54,2.0704,26,3.8224,28,-1.752,26,54,2.0704
2021,18,2021_18_KC_DEN,KC,DEN,0,72,17.1413,45,12.1329,27,5.0085,37,72,17.1413
2021,18,2021_18_LAC_LV,LAC,LV,0,89,10.8477,68,15.8911,21,-5.0434,37,76,4.9885
2021,18,2021_18_LAC_LV,LV,LAC,1,74,-5.1527,41,-5.3678,33,0.2152,28,68,-4.4466
2021,18,2021_18_NE_MIA,MIA,NE,1,66,0.8568,23,-2.7533,43,3.6101,27,54,4.3906
2021,18,2021_18_NE_MIA,NE,MIA,0,59,-3.65,32,-5.3616,27,1.7116,34,48,-3.076
2021,18,2021_18_NO_ATL,ATL,NO,1,48,-13.7906,36,-14.8283,12,1.0377,16,31,-20.2156
2021,18,2021_18_NO_ATL,NO,ATL,0,70,9.9955,25,12.4431,45,-2.4476,33,57,14.2965
2021,18,2021_18_NYJ_BUF,BUF,NYJ,1,76,2.1563,46,-0.3244,30,2.4807,31,67,-3.1131
2021,18,2021_18_NYJ_BUF,NYJ,BUF,0,46,-23.8634,29,-18.2236,17,-5.6398,7,43,-21.3143
2021,18,2021_18_PIT_BAL,BAL,PIT,1,71,-17.0714,35,-17.4734,36,0.402,27,71,-17.0714
2021,18,2021_18_PIT_BAL,PIT,BAL,0,72,-4.5375,45,2.8853,27,-7.4228,27,72,-4.5375
2021,18,2021_18_SEA_ARI,ARI,SEA,1,72,-1.6459,44,-3.556,28,1.9102,34,67,-3.4238
2021,18,2021_18_SEA_ARI,SEA,ARI,0,56,10.1787,27,2.6251,29,7.5536,25,54,9.976
2021,18,2021_18_SF_LA,LA,SF,1,64,2.6138,37,12.5733,27,-9.9595,24,61,4.5555
2021,18,2021_18_SF_LA,SF,LA,0,66,7.3319,35,5.8633,31,1.4685,34,65,6.8155
2021,18,2021_18_TEN_HOU,HOU,TEN,1,56,10.1765,36,10.6691,20,-0.4926,26,56,10.1765
2021,18,2021_18_TEN_HOU,TEN,HOU,0,63,16.4456,33,18.7355,30,-2.2899,28,63,16.4456
2021,18,2021_18_WAS_NYG,NYG,WAS,1,59,-26.753,34,-19.2817,25,-7.4712,16,47,-22.3613
2021,18,2021_18_WAS_NYG,WAS,NYG,0,59,-1.6607,22,-8.2974,37,6.6367,28,50,2.5275
2022,1,2022_01_BAL_NYJ,BAL,NYJ,0,51,2.8078,32,4.2397,19,-1.4319,20,41,-0.9857
2022,1,2022_01_BAL_NYJ,NYJ,BAL,1,79,-15.9018,62,-11.9021,17,-3.9997,30,43,-18.8918
2022,1,2022_01_BUF_LA,BUF,LA,0,57,9.9948,33,13.6465,24,-3.6516,30,51,9.2437
2022,1,2022_01_BUF_LA,LA,BUF,1,66,-18.0136,48,-16.7455,18,-1.2681,26,45,-13.3442
2022,1,2022_01_CLE_CAR,CAR,CLE,1,49,0.773,31,-1.6186,18,2.3916,17,49,0.773
2022,1,2022_01_CLE_CAR,CLE,CAR,0,72,1.1127,33,-7.3293,39,8.442,30,72,1.1127
2022,1,2022_01_DEN_SEA,DEN,SEA,0,64,5.3779,44,15.1619,20,-9.784,31,64,5.3779
2022,1,2022_01_DEN_SEA,SEA,DEN,1,46,0.9277,30,2.2177,16,-1.29,19,46,0.9277
2022,1,2022_01_GB_MIN,GB,MIN,0,59,-11.3007,42,-11.948,17,0.6473,27,42,-11.3513
2022,1,2022_01_GB_MIN,MIN,GB,1,61,7.8429,33,9.2722,28,-1.4293,26,38,8.7352
2022,1,2022_01_IND_HOU,HOU,IND,1,67,-11.7676,40,-6.4648,27,-5.3028,30,53,-2.9579
2022,1,2022_01_IND_HOU,IND,HOU,0,90,-0.8104,52,3.0048,38,-3.8152,44,76,-1.8667
2022,1,2022_01_JAX_WAS,JAX,WAS,0,63,3.474,45,-0.8247,18,4.2987,29,63,3.474
2022,1,2022_01_JAX_WAS,WAS,JAX,1,69,3.2838,44,8.6498,25,-5.3661,28,67,3.6967
2022,1,2022_01_KC_ARI,ARI,KC,1,64,0.4511,43,-1.1582,21,1.6093,26,31,-6.1361
2022,1,2022_01_KC_ARI,KC,ARI,0,66,27.8486,39,28.8971,27,-1.0485,38,43,17.0943
2022,1,2022_01_LV_LAC,LAC,LV,1,63,5.3477,34,14.9436,29,-9.5958,29,54,6.668
2022,1,2022_01_LV_LAC,LV,LAC,0,57,-7.9545,44,-7.2975,13,-0.657,24,57,-7.9545
2022,1,2022_01_NE_MIA,MIA,NE,1,57,2.2463,36,5.8563,21,-3.61,27,40,4.2404
2022,1,2022_01_NE_MIA,NE,MIA,0,53,-13.0705,32,-8.4311,21,-4.6393,24,47,-7.7033
2022,1,2022_01_NO_ATL,ATL,NO,1,70,-1.7334,32,-1.0254,38,-0.708,36,57,0.3908
2022,1,2022_01_NO_ATL,NO,ATL,0,57,6.5844,37,0.7202,20,5.8642,29,52,3.2142
2022,1,2022_01_NYG_TEN,NYG,TEN,0,60,1.133,27,-6.8318,33,7.9647,27,60,1.133
2022,1,2022_01_NYG_TEN,TEN,NYG,1,59,1.6712,33,7.6252,26,-5.954,25,59,1.6712
2022,1,2022_01_PHI_DET,DET,PHI,1,65,8.0988,38,-2.1121,27,10.2109,28,63,6.3205
2022,1,2022_01_PHI_DET,PHI,DET,0,71,19.9528,33,3.5803,38,16.3724,38,71,19.9528
2022,1,2022_01_PIT_CIN,CIN,PIT,1,95,-20.6779,61,-16.1257,34,-4.5522,35,95,-20.6779
2022,1,2022_01_PIT_CIN,PIT,CIN,0,59,-7.8285,38,-5.523,21,-2.3055,20,56,-6.7694
2022,1,2022_01_SF_CHI,CHI,SF,1,53,-2.6411,19,-1.6957,34,-0.9454,16,50,0.2821
2022,1,2022_01_SF_CHI,SF,CHI,0,67,-11.0213,30,-9.1223,37,-1.899,28,61,-3.8109
2022,1,2022_01_TB_DAL,DAL,TB,1,63,-21.5941,46,-20.0433,17,-1.5508,24,38,-12.8064
2022,1,2022_01_TB_DAL,TB,DAL,0,60,0.8207,29,1.0509,31,-0.2301,30,47,8.9988
2022,2,2022_02_ARI_LV,ARI,LV,0,80,2.5216,51,-7.8647,29,10.3863,40,55,-9.8671
2022,2,2022_02_ARI_LV,LV,ARI,1,61,-4.8817,40,-3.6687,21,-1.213,28,50,2.0069
2022,2,2022_02_ATL_LA,ATL,LA,0,57,-8.6186,30,-1.6672,27,-6.9514,25,41,-14.1921
2022,2,2022_02_ATL_LA,LA,ATL,1,63,0.7172,37,1.3792,26,-0.662,35,30,5.6374
2022,2,2022_02_CAR_NYG,CAR,NYG,0,54,-2.5854,31,-10.1777,23,7.5923,24,54,-2.5854
2022,2,2022_02_CAR_NYG,NYG,CAR,1,68,-9.382,37,-2.6626,31,-6.7193,22,67,-8.5369
2022,2,2022_02_CHI_GB,CHI,GB,0,41,-3.1379,14,-6.4241,27,3.2862,17,35,-1.2815
2022,2,2022_02_CHI_GB,GB,CHI,1,65,13.5869,28,11.5321,37,2.0548,36,45,16.9609
2022,2,2022_02_CIN_DAL,CIN,DAL,0,67,2.9579,43,0.9299,24,2.028,26,67,2.9579
2022,2,2022_02_CIN_DAL,DAL,CIN,1,58,-0.1683,31,2.6464,27,-2.8147,23,58,-0.1683
2022,2,2022_02_HOU_DEN,DEN,HOU,1,64,-1.301,34,0.3099,30,-1.6109,23,61,-0.3167
2022,2,2022_02_HOU_DEN,HOU,DEN,0,58,-10.5434,41,-11.4549,17,0.9115,21,55,-8.6053
2022,2,2022_02_IND_JAX,IND,JAX,0,48,-20.9805,35,-20.3492,13,-0.6313,13,26,-10.6527
2022,2,2022_02_IND_JAX,JAX,IND,1,66,7.3209,30,17.5571,36,-10.2362,29,38,9.3724
2022,2,2022_02_LAC_KC,KC,LAC,1,52,4.3723,36,4.843,16,-0.4707,23,50,5.5705
2022,2,2022_02_LAC_KC,LAC,KC,0,73,0.664,50,-0.9219,23,1.5859,36,68,-5.4251
2022,2,2022_02_MIA_BAL,BAL,MIA,1,54,14.4374,29,17.8305,25,-3.3932,24,46,11.018
2022,2,2022_02_MIA_BAL,MIA,BAL,0,69,30.9329,51,26.8935,18,4.0394,37,56,18.8728
2022,2,2022_02_MIN_PHI,MIN,PHI,0,59,-12.6049,48,-14.0121,11,1.4072,28,33,-6.6686
2022,2,2022_02_MIN_PHI,PHI,MIN,1,68,16.7835,34,11.8502,34,4.9333,35,43,22.6037
2022,2,2022_02_NE_PIT,NE,PIT,0,63,8.9261,35,5.1739,28,3.7522,31,63,8.9261
2022,2,2022_02_NE_PIT,PIT,NE,1,59,-3.6933,37,-4.7746,22,1.0812,26,59,-3.6933
2022,2,2022_02_NYJ_CLE,CLE,NYJ,1,64,18.8067,28,13.8518,36,4.9549,33,60,15.2896
2022,2,2022_02_NYJ_CLE,NYJ,CLE,0,66,18.1322,47,16.1542,19,1.978,30,64,12.1769
2022,2,2022_02_SEA_SF,SEA,SF,0,47,-16.5799,33,-12.785,14,-3.7949,19,27,-14.7257
2022,2,2022_02_SEA_SF,SF,SEA,1,70,1.9729,25,1.6111,45,0.3618,27,36,3.6519
2022,2,2022_02_TB_NO,NO,TB,1,66,-26.7229,46,-20.9483,20,-5.7745,26,55,-26.2037
2022,2,2022_02_TB_NO,TB,NO,0,63,-16.5478,35,2.4287,28,-18.9765,18,57,-12.5071
2022,2,2022_02_TEN_BUF,BUF,TEN,1,63,14.2491,41,14.3302,22,-0.0811,28,39,15.5686
2022,2,2022_02_TEN_BUF,TEN,BUF,0,53,-20.1531,26,-13.4743,27,-6.6788,21,31,-1.2165
2022,2,2022_02_WAS_DET,DET,WAS,1,59,3.5054,37,1.2205,22,2.2848,22,48,8.3156
2022,2,2022_02_WAS_DET,WAS,DET,0,74,3.7448,53,2.4471,21,1.2978,30,37,-4.9381
2022,3,2022_03_ATL_SEA,ATL,SEA,0,52,16.6175,23,14.9317,29,1.6858,27,51,16.6351
2022,3,2022_03_ATL_SEA,SEA,ATL,1,69,13.2758,46,11.8825,23,1.3932,39,69,13.2758
2022,3,2022_03_BAL_NE,BAL,NE,0,56,12.4449,33,1.3901,23,11.0548,28,56,12.4449
2022,3,2022_03_BAL_NE,NE,BAL,1,64,0.2756,36,-4.1442,28,4.4198,29,60,1.3433
2022,3,2022_03_BUF_MIA,BUF,MIA,0,89,9.6552,66,6.3513,23,3.3039,46,89,9.6552
2022,3,2022_03_BUF_MIA,MIA,BUF,1,39,5.2265,22,6.8042,17,-1.5777,17,39,5.2265
2022,3,2022_03_CIN_NYJ,CIN,NYJ,0,64,3.7416,38,11.848,26,-8.1063,29,40,9.535
2022,3,2022_03_CIN_NYJ,NYJ,CIN,1,76,-24.4078,56,-23.4387,20,-0.9691,28,60,-24.347
2022,3,2022_03_DAL_NYG,DAL,NYG,0,59,10.7942,31,3.3871,28,7.4071,29,58,11.2471
2022,3,2022_03_DAL_NYG,NYG,DAL,1,67,-4.576,42,-11.6883,25,7.1123,30,67,-4.576
2022,3,2022_03_DET_MIN,DET,MIN,0,75,3.2939,40,7.7713,35,-4.4774,32,75,3.2939
2022,3,2022_03_DET_MIN,MIN,DET,1,65,-1.0947,41,-0.7378,24,-0.3569,35,65,-1.0947
2022,3,2022_03_GB_TB,GB,TB,0,60,-6.0024,36,0.7306,24,-6.733,24,57,-6.8078
2022,3,2022_03_GB_TB,TB,GB,1,59,-12.0321,46,-7.7655,13,-4.2666,24,59,-12.0321
2022,3,2022_03_HOU_CHI,CHI,HOU,1,60,-1.7102,22,-7.7251,38,6.0149,24,60,-1.7102
2022,3,2022_03_HOU_CHI,HOU,CHI,0,57,-5.4108,33,-5.7389,24,0.3281,23,57,-5.4108
2022,3,2022_03_JAX_LAC,JAX,LAC,0,74,16.0768,40,14.7266,34,1.3502,37,52,8.5123
2022,3,2022_03_JAX_LAC,LAC,JAX,1,58,-14.8324,46,-9.0578,12,-5.7746,22,37,-11.6104
2022,3,2022_03_KC_IND,IND,KC,1,68,-10.9333,42,-4.036,26,-6.8973,29,68,-10.9333
2022,3,2022_03_KC_IND,KC,IND,0,61,2.1597,38,4.2028,23,-2.0432,25,61,2.1597
2022,3,2022_03_LA_ARI,ARI,LA,1,81,-2.9754,60,-4.8474,21,1.872,32,73,-6.2725
2022,3,2022_03_LA_ARI,LA,ARI,0,44,9.8373,26,10.1047,18,-0.2674,23,38,11.1095
2022,3,2022_03_LV_TEN,LV,TEN,0,66,6.6203,47,5.4272,19,1.193,28,62,3.1152
2022,3,2022_03_LV_TEN,TEN,LV,1,53,9.9086,28,12.1998,25,-2.2911,27,46,11.0957
2022,3,2022_03_NO_CAR,CAR,NO,1,59,-7.5712,28,-4.7845,31,-2.7867,19,37,-5.135
2022,3,2022_03_NO_CAR,NO,CAR,0,64,-3.9338,42,7.9251,22,-11.8589,30,55,-9.5794
2022,3,2022_03_PHI_WAS,PHI,WAS,0,66,1.9502,38,15.4061,28,-13.4559,24,39,9.5759
2022,3,2022_03_PHI_WAS,WAS,PHI,1,75,-23.2699,53,-21.6392,22,-1.6308,27,28,-17.6271
2022,3,2022_03_PIT_CLE,CLE,PIT,1,71,7.9225,33,1.4553,38,6.4671,34,63,13.8552
2022,3,2022_03_PIT_CLE,PIT,CLE,0,55,-2.0228,33,-8.2835,22,6.2606,27,54,4.9133
2022,3,2022_03_SF_DEN,DEN,SF,1,68,-16.678,38,-11.7699,30,-4.9081,20,68,-16.678
2022,3,2022_03_SF_DEN,SF,DEN,0,52,-15.7442,33,-9.2337,19,-6.5105,21,52,-15.7442
2022,4,2022_04_ARI_CAR,ARI,CAR,0,68,-4.1667,34,-1.5254,34,-2.6413,31,59,-6.6576
2022,4,2022_04_ARI_CAR,CAR,ARI,1,52,-24.4566,39,-13.313,13,-11.1437,19,42,-29.2363
2022,4,2022_04_BUF_BAL,BAL,BUF,1,63,-2.5808,31,-9.2156,32,6.6348,30,63,-2.5808
2022,4,2022_04_BUF_BAL,BUF,BAL,0,60,1.5094,37,2.0572,23,-0.5478,30,60,1.5094
2022,4,2022_04_CHI_NYG,CHI,NYG,0,60,-5.362,28,-5.8406,32,0.4786,19,57,-5.2622
2022,4,2022_04_CHI_NYG,NYG,CHI,1,61,4.3296,17,-2.6799,44,7.0095,25,57,4.088
2022,4,2022_04_CLE_ATL,ATL,CLE,1,52,1.9079,20,-5.1343,32,7.0422,24,52,1.9079
2022,4,2022_04_CLE_ATL,CLE,ATL,0,71,3.719,36,-5.9411,35,9.6601,32,71,3.719
2022,4,2022_04_DEN_LV,DEN,LV,0,48,-9.1748,28,-1.0258,20,-8.149,15,44,-4.2952
2022,4,2022_04_DEN_LV,LV,DEN,1,72,2.7564,36,-3.3127,36,6.0691,33,69,3.1481
2022,4,2022_04_JAX_PHI,JAX,PHI,0,46,-15.2165,27,-8.8923,19,-6.3242,19,40,-14.7279
2022,4,2022_04_JAX_PHI,PHI,JAX,1,75,-2.5952,28,-12.0903,47,9.4951,34,65,2.4907
2022,4,2022_04_KC_TB,KC,TB,0,77,19.2407,40,8.5959,37,10.6449,42,56,22.4141
2022,4,2022_04_KC_TB,TB,KC,1,59,8.2819,53,9.5113,6,-1.2295,33,33,0.0967
